date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,death,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,totalTestResults,totalTestResultsIncrease,deathIncrease,hospitalizedIncrease
20200626,AS,0,696,,,,,,,,,C,6/25/2020 00:00,0,,,,,,,60,0,696,0,0,0
20200626,AZ,66548,413275,,2110,4514,581,,312,,8389,A+,6/26/2020 00:00,1535,479330,,,66055,1435,100,4,3518,479823,15627,45,108
20200626,CA,200461,3570853,,5639,,1570,,,,,B,6/26/2020 00:00,5812,3771314,,,200461,,,6,4890,3771314,76969,79,0
20200626,CO,31479,271098,,247,5386,,,,,4412,A,6/25/2020 00:00,1475,,,,28674,,,8,324,302577,6512,18,11
20200626,CT,46059,370803,,127,10268,,,,,8053,B,6/25/2020 20:30,4307,414889,,,44086,3440,867,9,65,416862,7919,9,0
20200626,DC,10185,77938,,147,,48,,29,,1186,A+,6/25/2020 00:00,546,,,,,,,11,26,88123,1392,3,0
20200626,DE,11017,91083,,78,,,,,,6661,A,6/25/2020 18:00,507,,,,9972,449,58,10,37,102100,1108,0,0
20200626,FL,122960,1645925,1752,,14281,,,,,,A,6/25/2020 23:59,3464,2107048,159793,1943604,122960,3464,,12,8942,1768885,48241,41,213
20200626,GA,72995,698033,,1184,10605,,2244,,,,A,6/26/2020 14:50,2770,771028,66510,704518,72995,,,13,1900,771028,13104,25,148
20200626,GU,248,11644,,1,,,,,,179,B,6/26/2020 07:30,5,11523,239,11284,240,,,66,3,11892,474,0,0
20200626,HI,850,72155,,,109,,,,,696,D,6/25/2020 18:00,17,84910,,,,,,15,15,73005,1070,0,4
20200626,IA,27686,255957,,141,,42,,24,,17313,A+,6/26/2020 00:00,704,,,,27686,,,19,489,283643,6589,9,0
20200626,ID,4865,77505,,44,303,16,106,,,3712,A,6/25/2020 19:00,90,81871,,,4366,70,20,16,220,82370,1831,0,3
20200626,IL,141344,1350661,,1516,,400,,225,,,A,6/26/2020 00:00,7048,1490952,,,140291,6847,201,17,910,1492005,30478,34,0
20200626,IN,44140,409750,,692,6944,281,1458,94,,33396,A+,6/25/2020 23:59,2595,,,,,2403,192,18,485,453890,9638,9,32
20200626,KS,13538,154321,,,1128,,356,,152,779,A,6/26/2020 10:00,264,,,,,,,20,568,167859,6154,3,46
20200626,KY,14859,335895,,387,2589,74,996,,,3730,B,6/26/2020 00:00,553,,,,14401,550,3,21,242,350754,7872,7,5
20200626,LA,54769,623237,,700,,,,73,,39792,B,6/26/2020 13:00,3190,,,,,3077,113,22,1354,678006,17341,26,0
20200626,MA,108070,706015,,791,11291,156,,99,,93157,A+,6/26/2020 10:00,8013,1020867,,,103071,7815,198,25,233,814085,8629,50,39
20200626,MD,66115,440282,,487,10725,190,,,,4903,A,6/26/2020 10:00,3142,613513,,,66115,3015,127,24,338,506397,7438,13,42
20200626,ME,3102,86752,,28,343,9,,6,,2542,A,6/25/2020 23:59,103,89510,3787,85592,2758,102,1,23,32,89854,2256,0,0
20200626,MI,69329,912377,,557,,193,,106,,49290,A+,6/26/2020 00:00,6134,998490,86113,912377,62695,5888,246,26,340,981706,18867,1,0
20200626,MN,34616,522662,,335,3966,157,1221,,,30008,A,6/25/2020 17:00,1446,557278,,,34616,1411,35,27,493,557278,14582,5,23
20200626,MO,19914,328704,,600,,,,66,,,B,6/26/2020 15:00,990,424214,23527,399926,19914,,,29,493,348618,6970,8,0
20200626,MP,30,8187,,,,,,,,19,D,6/26/2020 00:22,2,8217,,,30,2,,69,0,8217,0,0,0
20200626,MS,25066,246828,,769,3044,153,,90,,17242,A,6/25/2020 19:00,1022,271734,,,24906,1005,17,28,550,271894,5897,6,46
20200626,MT,829,79332,,14,95,,,,,589,C,6/26/2020 00:00,22,,,,829,,,30,26,80161,1829,1,2
20200626,NC,58818,777907,,892,,,,,,36921,A,6/26/2020 11:55,1303,,,,58818,1303,,37,1635,836725,25447,19,0
20200626,ND,3421,97465,,23,222,,,,,3090,D,6/26/2020 00:00,77,169838,,,3421,68,9,38,28,100886,1442,1,0
20200626,NE,18346,146656,,126,1294,,,,,12314,B,6/25/2020 19:55,260,,,,18346,,,31,125,165002,1832,3,26
20200626,NH,5671,109097,,32,561,,161,,,4381,B,6/26/2020 09:00,365,,,,5671,,,33,73,114768,3202,18,3
20200626,NJ,170584,1176088,,1118,19752,234,,206,,29855,A+,6/26/2020 13:00,14914,,,,170584,13060,1854,34,388,1346672,25762,42,84
20200626,NM,11192,303478,,135,1811,,,,,5047,B,6/25/2020 17:16,485,,,,11192,,,35,202,314670,6565,5,18
20200626,NV,15240,243422,,471,,118,,59,,684,A+,6/26/2020 11:40,498,297635,,,15240,,,32,381,258662,3112,3,0
20200626,NY,391220,3290097,,951,89995,244,,167,,70010,A,6/25/2020 23:59,24814,,,,391220,,,36,805,3681317,61723,14,0
20200626,OH,48638,672914,,624,7570,205,1904,116,,,B,6/26/2020 14:00,2788,,,,45172,2545,243,39,987,721552,21922,16,68
20200626,OK,12343,298434,,308,1393,126,,,,8817,A+,6/26/2020 08:00,377,312454,13338,298434,12343,,,40,395,310777,5812,2,57
20200626,OR,7818,209050,,149,1022,53,,35,,2649,A+,6/25/2020 03:01,202,,,,7521,,,41,250,216868,250,5,10
20200626,PA,84370,634711,,661,,,,131,,65808,A+,6/26/2020 00:00,6579,,,,81956,,,42,600,719081,14280,22,0
20200626,PR,6922,113280,,89,,9,,7,,,C,6/26/2020 06:30,151,114723,2326,112331,1583,57,94,72,45,120202,45,0,0
20200626,RI,16777,133102,,91,1984,16,,15,,1600,A+,6/26/2020 03:00,927,241245,23877,217368,16777,,,44,69,149879,1383,7,3
20200626,SC,30335,304336,,906,2622,,,,,13456,A,6/26/2020 16:43,694,334198,37673,296525,30263,692,2,45,1313,334671,1313,1,245
20200626,SD,6535,70480,,79,639,,,,,5652,B,6/25/2020 18:00,88,,,,,,,46,56,77015,1161,1,7
20200626,TN,39444,702588,,741,2498,,,,,25753,B,6/26/2020 15:00,577,741737,45734,696003,39149,552,25,47,1410,742032,14483,10,67
20200626,TX,137624,1559710,,5102,,,,,,76282,B,6/26/2020 16:50,2324,1697334,,,,,,48,5707,1697334,37994,28,0
20200626,UT,20050,297518,,238,1321,80,375,,161,11097,A+,6/26/2020 10:23,166,,,,20050,,,49,676,317568,5514,2,31
20200626,VA,60570,545893,295,854,8722,219,,99,,7868,A+,6/25/2020 17:00,1700,603870,,,57977,1596,104,51,624,606463,13497,25,50
20200626,VI,81,2705,12,,,,,,,67,C,6/25/2020 20:47,6,,,,81,6,,78,1,2786,52,0,0
20200626,VT,1198,60391,,14,,,,,,941,B,6/26/2020 00:00,56,,,,1198,56,,50,7,61589,880,0,0
20200626,WA,30367,475428,,272,4106,,,49,,,B,6/25/2020 02:59,1300,,,,30367,1300,,53,498,505795,10297,7,13
20200626,WI,29668,507168,142,262,3351,95,741,,,21174,A+,6/26/2020 16:00,766,,,,26747,766,,55,563,536836,9170,0,25
20200626,WV,2712,159245,,33,,10,,4,,1907,B,6/26/2020 10:00,92,,,,2622,,,54,51,161957,3253,0,0
20200626,WY,1368,30406,,5,112,,,,,1033,B,6/26/2020 18:15,20,42402,1229,41172,1079,,,56,42,31774,1579,0,1
20200625,AK,816,98636,,14,,,,2,,513,A,6/25/2020 00:00,12,99452,,,,12,,2,24,99452,3356,0,0
20200625,AL,33206,336252,,693,2612,,761,,447,18866,B,6/25/2020 11:00,896,,,,32753,880,16,1,1142,369458,10699,5,45
20200625,AR,18062,259318,,284,1245,,,61,194,12127,A,6/25/2020 15:20,240,,,,18062,,,5,687,277380,5514,0,31
20200625,AS,0,696,,,,,,,,,C,6/25/2020 00:00,0,,,,,,,60,0,696,522,0,0
20200625,AZ,63030,401166,,2453,4406,611,,415,,8139,A+,6/25/2020 00:00,1490,463800,,,62634,1393,97,4,3056,464196,15008,27,93
20200625,CA,195571,3498774,,5522,,1523,,,,,B,6/25/2020 00:00,5733,3694345,,,195571,,,6,5349,3694345,101446,101,0
20200625,CO,31155,264910,,247,5375,,,,,4392,A,6/24/2020 00:00,1457,,,,28374,,,8,262,296065,5231,2,9
20200625,CT,45994,362949,,122,10268,,,,,8053,B,6/24/2020 20:30,4298,406967,,,44018,3434,864,9,81,408943,6593,11,169
20200625,DC,10159,76572,,157,,53,,34,,1182,A+,6/24/2020 00:00,543,,,,,,,11,31,86731,2558,2,0
20200625,DE,10980,90012,,93,,,,,,6646,A,6/24/2020 18:00,507,,,,9925,449,58,10,91,100992,2791,2,0
20200625,FL,114018,1606626,1675,,14068,,,,,,A,6/24/2020 23:59,3423,2037374,148081,1885749,114018,3423,,12,5004,1720644,52302,46,203
20200625,GA,71095,686829,,1135,10457,,2222,,,,A,6/25/2020 14:50,2745,757924,64822,693102,71095,,,13,1714,757924,14690,47,144
20200625,GU,245,11173,,0,,0,,0,,174,A,6/25/2020 07:15,5,11101,223,10878,237,,,66,14,11418,380,0,0
20200625,HI,835,71100,,,105,,,,,686,D,6/24/2020 18:00,17,83301,,,,,,15,16,71935,1396,0,1
20200625,IA,27197,249857,,137,,42,,26,,17017,A+,6/25/2020 00:00,695,,,,27197,,,19,492,277054,7095,3,0
20200625,ID,4645,75894,,41,300,10,106,,,3610,A,6/25/2020 00:00,90,80060,,,4166,70,20,16,243,80539,2704,1,2
20200625,IL,140434,1321093,,1626,,399,,216,,,A,6/25/2020 00:00,7014,1460527,,,139434,6810,204,17,894,1461527,31686,40,0
20200625,IN,43655,400597,,723,6912,276,1452,91,,33036,A+,6/24/2020 23:59,2586,,,,,2394,192,18,515,444252,12369,8,29
20200625,KS,12970,148735,,,1082,,348,,150,747,A,6/24/2020 10:00,261,,,,,,,20,0,161705,0,0,0
20200625,KY,14617,328265,,377,2584,79,994,,,3719,B,6/25/2020 00:00,546,,,,14182,542,4,21,254,342882,7180,8,10
20200625,LA,53415,607250,,653,,,,77,,39792,B,6/25/2020 13:00,3164,,,,,3051,113,22,938,660665,12160,12,0
20200625,MA,107837,697619,,822,11252,174,,101,,93157,A+,6/25/2020 10:00,7963,1009203,,,102922,7776,187,25,226,805456,10384,25,33
20200625,MD,65777,433182,,511,10683,209,,,,4874,A,6/25/2020 10:00,3129,603597,,,65777,3001,128,24,440,498959,8502,21,35
20200625,ME,3070,84528,,25,343,10,,7,,2512,A,6/24/2020 23:59,103,87259,3743,83385,2731,102,1,23,53,87598,2408,0,4
20200625,MI,68989,893850,,557,,193,,115,,49290,A+,6/25/2020 00:00,6133,979418,85568,893850,62306,5886,247,26,434,962839,18034,19,0
20200625,MN,34123,508573,,336,3943,162,1218,,,29854,A,6/24/2020 17:00,1441,542696,,,34123,1406,35,27,360,542696,13053,9,46
20200625,MO,19421,322227,,546,,,,66,,,B,6/25/2020 15:00,982,327024,21737,360303,19421,,,29,553,341648,14624,7,0
20200625,MP,30,8187,,,,,,,,19,D,6/25/2020 03:22,2,8217,,,30,2,,69,0,8217,0,0,0
20200625,MS,24516,241481,,755,2998,157,,94,,17242,A,6/24/2020 19:00,1016,265839,,,24358,999,17,28,1092,265997,4336,5,52
20200625,MT,803,77529,,15,93,,,,,572,C,6/25/2020 00:00,21,,,,803,,,30,37,78332,3266,0,0
20200625,NC,57183,754095,,891,,,,,,36921,A,6/25/2020 12:00,1284,,,,57183,1284,,37,1009,811278,19993,18,0
20200625,ND,3393,96051,,25,222,,,,,3064,D,6/25/2020 00:00,76,165430,,,3393,67,9,38,31,99444,755,2,3
20200625,NE,18221,144949,,131,1268,,,,,12099,B,6/24/2020 20:00,257,,,,18221,,,31,129,163170,1869,1,11
20200625,NH,5598,105968,,49,558,,160,,,4358,B,6/24/2020 09:00,347,,,,5598,,,33,27,111566,1513,4,0
20200625,NJ,170196,1150714,,1182,19668,252,,210,,29740,A+,6/25/2020 13:00,14872,,,,170196,13018,1854,34,304,1320910,21265,1877,70
20200625,NM,10990,297115,,149,1793,,,,,4984,B,6/24/2020 17:50,480,,,,10990,,,35,152,308105,6022,4,17
20200625,NV,14859,240691,,467,,98,,57,,682,A+,6/25/2020 11:30,495,293854,,,14859,,,32,497,255550,3163,1,0
20200625,NY,390415,3229179,,996,89995,270,,167,,70010,A,6/24/2020 23:59,24800,,,,390415,,,36,749,3619594,67642,18,0
20200625,OH,47651,651979,,624,7502,206,1897,121,,,B,6/25/2020 14:00,2772,,,,44221,2530,242,39,892,699630,18943,17,55
20200625,OK,11948,293017,,277,1336,87,,,,8507,A+,6/25/2020 08:00,375,306716,13108,293017,11948,,,40,438,304965,6687,3,17
20200625,OR,7568,209050,,189,1012,60,,29,,2649,A+,6/25/2020 03:01,197,,,,7294,,,41,124,216618,2610,2,6
20200625,PA,83770,621031,,704,,,,142,,65340,A+,6/24/2020 00:00,6557,,,,81374,,,42,579,704801,13393,39,0
20200625,PR,6877,113280,,85,,12,,4,,,C,6/25/2020 06:30,151,114723,2326,112331,1579,57,94,72,57,120157,57,2,0
20200625,RI,16708,131788,,103,1981,18,,17,,1588,A+,6/25/2020 03:00,920,238787,23788,214999,16708,,,44,45,148496,1451,8,14
20200625,SC,29022,304336,,881,2377,,,,,12317,A,6/24/2020 23:59,693,334198,37673,296525,28962,691,2,45,1125,333358,15150,10,0
20200625,SD,6479,69375,,79,632,,,,,5592,B,6/24/2020 18:00,87,,,,,,,46,60,75854,777,3,3
20200625,TN,38034,689515,,741,2431,,,,,25280,B,6/25/2020 15:00,567,727268,44202,683066,37753,540,27,47,799,727549,9245,11,45
20200625,TX,131917,1527423,,4739,,,,,,74496,B,6/25/2020 17:00,2296,1659340,,,,,,48,5996,1659340,29082,47,0
20200625,UT,19374,292680,,230,1290,79,365,,160,10642,A+,6/25/2020 10:45,164,,,,19374,,,49,590,312054,7316,1,34
20200625,VA,59946,533020,303,854,8672,237,,104,,7818,A+,6/24/2020 17:00,1675,590404,,,57384,1572,103,51,432,592966,16395,14,21
20200625,VI,80,2654,21,,,,,,,64,C,6/24/2020 20:29,6,,,,80,6,,78,2,2734,63,0,0
20200625,VT,1191,59518,,15,,,,,,938,B,6/25/2020 00:00,56,,,,1191,56,,50,7,60709,849,0,0
20200625,WA,29869,465629,,304,4093,,,56,,,B,6/24/2020 02:59,1293,,,,29869,1293,,53,483,495498,8439,9,26
20200625,WI,29105,498561,134,249,3326,93,734,,,20557,A+,6/24/2020 16:00,766,,,,26227,766,,55,464,527666,11222,9,27
20200625,WV,2661,156043,,24,,5,,2,,1858,B,6/25/2020 10:00,92,,,,2574,,,54,32,158704,1656,0,0
20200625,WY,1326,28869,,7,111,,,,,996,B,6/25/2020 17:19,20,40154,1164,38989,1052,,,56,47,30195,47,0,2
20200624,AK,792,95304,,16,,,,2,,507,A,6/24/2020 00:00,12,96096,,,,12,,2,14,96096,3149,0,0
20200624,AL,32064,326695,,667,2567,,749,,441,18866,B,6/24/2020 11:00,891,,,,31624,879,12,1,967,358759,4721,27,46
20200624,AR,17375,254491,,267,1214,,,58,189,11568,B,6/24/2020 15:38,240,,,,17375,,,5,697,271866,7374,3,26
20200624,AS,0,174,,,,,,,,,C,6/1/2020 00:00,0,,,,,,,60,0,174,0,0,0
20200624,AZ,59974,389214,,2270,4313,581,,407,,7936,A+,6/24/2020 00:00,1463,448800,,,59586,1366,97,4,1795,449188,8670,79,58
20200624,CA,190222,3402677,,5399,,1487,,,,,B,6/24/2020 00:00,5632,3592899,,,190222,,,6,7149,3592899,95970,52,0
20200624,CO,30893,259941,,238,5366,,,,,4370,A,6/23/2020 00:00,1455,,,,28138,,,8,188,290834,2958,17,23
20200624,CT,45913,356437,,124,10099,,,,,7842,B,6/23/2020 20:30,4287,400391,,,43954,3423,864,9,14,402350,-1594,10,0
20200624,DC,10128,74045,,167,,58,,36,,1182,A+,6/24/2020 00:00,541,,,,,,,11,34,84173,871,4,0
20200624,DE,10889,87312,,85,,,,,,6598,A,6/23/2020 18:00,505,,,,9834,447,58,10,42,98201,665,1,0
20200624,FL,109014,1559328,1535,,13865,,,,,,A,6/23/2020 23:59,3377,1978757,142315,1833006,109014,3377,,12,5511,1668342,27590,44,251
20200624,GA,69381,673853,,1124,10313,,2206,,,,A,6/24/2020 14:50,2698,743234,63170,680064,69381,,,13,1703,743234,11973,10,190
20200624,GU,231,10807,,0,,0,,0,,174,A,6/24/2020 08:00,5,10711,218,10493,223,,,66,6,11038,387,0,0
20200624,HI,819,69720,,,104,,,,,673,D,6/23/2020 18:00,17,81648,,,,,,15,3,70539,1199,0,5
20200624,IA,26705,243254,,140,,43,,25,,16858,A+,6/24/2020 00:00,692,,,,26705,,,19,332,269959,5256,4,0
20200624,ID,4402,73433,,31,298,11,105,,,3484,A,6/24/2020 00:00,89,77376,,,3943,69,20,16,148,77835,1671,0,5
20200624,IL,139540,1290301,,1614,,389,,219,,,A,6/24/2020 00:00,6974,1428841,,,138540,6770,204,17,715,1429841,29331,63,0
20200624,IN,43140,388743,,701,6883,263,1446,89,,32152,A+,6/23/2020 23:59,2578,,,,,2386,192,18,269,431883,5507,9,30
20200624,KS,12970,148735,,,1082,,348,,150,747,A,6/24/2020 10:00,261,,,,,,,20,505,161705,6692,2,26
20200624,KY,14363,321339,,335,2574,79,992,,,3706,B,6/24/2020 00:00,538,,,,13937,534,4,21,222,335702,4408,1,18
20200624,LA,52477,596028,,631,,,,77,,39792,B,6/24/2020 13:00,3152,,,,,3039,113,22,882,648505,12566,18,0
20200624,MA,107611,687461,,939,11219,181,,98,,91404,A+,6/24/2020 10:00,7938,995705,,,102762,7752,186,25,172,795072,7430,48,62
20200624,MD,65337,425120,,544,10648,213,,,,4810,A,6/24/2020 10:00,3108,591962,,,65337,2978,130,24,330,490457,6922,16,37
20200624,ME,3017,82173,,26,339,12,,6,,2490,A,6/23/2020 23:59,103,84853,3690,81042,2680,102,1,23,23,85190,3483,1,0
20200624,MI,68555,876250,,557,,209,,124,,49290,A+,6/24/2020 00:00,6114,961368,85118,876250,61953,5868,246,26,358,944805,16137,5,0
20200624,MN,33763,495880,,340,3897,160,1203,,,29707,A,6/23/2020 17:00,1432,529643,,,33763,1397,35,27,294,529643,9598,7,37
20200624,MO,18868,308156,,546,,,,66,,,B,6/24/2020 15:00,975,327024,21737,360303,18868,,,29,725,327024,9650,14,0
20200624,MP,30,8187,,,,,,,,19,D,6/23/2020 23:16,2,8217,,,30,2,,69,0,8217,0,0,0
20200624,MS,23424,238237,,767,2946,157,,91,,17242,A,6/23/2020 19:00,1011,261505,,,23268,994,17,28,526,261661,7801,22,31
20200624,MT,766,74300,,17,93,,,,,571,C,6/24/2020 00:00,21,,,,766,,,30,23,75066,1143,0,2
20200624,NC,56174,735111,,906,,,,,,36921,A,6/24/2020 12:00,1266,,,,56174,1266,,37,1721,791285,17457,15,0
20200624,ND,3362,95327,,27,219,,,,,3044,D,6/24/2020 00:00,74,162468,,,3362,66,8,38,42,98689,1136,1,1
20200624,NE,18092,143209,,125,1257,,,,,12099,B,6/23/2020 20:00,256,,,,18092,,,31,135,161301,2659,7,23
20200624,NH,5571,104482,,51,558,,160,,,4316,B,6/23/2020 09:00,343,,,,5571,,,33,13,110053,1177,4,0
20200624,NJ,169892,1129753,,1196,19598,275,,214,,29627,A+,6/24/2020 13:00,12995,,,,169892,12995,,34,158,1299645,16194,46,86
20200624,NM,10838,291245,,141,1776,,,,,4874,B,6/23/2020 17:50,476,,,,10838,,,35,144,302083,4007,7,22
20200624,NV,14362,238025,,439,,96,,53,,666,A+,6/24/2020 12:00,494,289920,,,14362,,,32,365,252387,3861,2,0
20200624,NY,389666,3162286,,1071,89995,290,,228,,69710,A,6/23/2020 23:59,24782,,,,389666,,,36,581,3551952,51144,16,0
20200624,OH,46759,633928,,592,7447,202,1886,119,,,B,6/24/2020 14:00,2755,,,,43363,2516,239,39,632,680687,10250,20,68
20200624,OK,11510,286768,,268,1319,90,,,,8144,A+,6/24/2020 08:00,372,299930,12498,286768,11510,,,40,482,298278,3221,1,31
20200624,OR,7444,206564,,185,1006,59,,29,,2604,A+,6/24/2020 03:01,195,,,,7185,,,41,170,214008,3296,3,23
20200624,PA,83191,608217,,707,,,,136,,64502,A+,6/24/2020 00:00,6518,,,,80810,,,42,495,691408,12305,54,0
20200624,PR,6820,113280,,80,,9,,2,,,C,6/24/2020 06:30,149,114723,2326,112331,1577,57,92,72,135,120100,135,0,0
20200624,RI,16663,130382,,104,1967,20,,16,,1573,A+,6/24/2020 03:00,912,235946,23693,212253,16663,,,44,51,147045,1537,6,9
20200624,SC,27897,290311,,832,2377,,,,,12317,A,6/24/2020 00:00,683,326631,36320,290311,27842,683,0,45,1284,318208,8957,10,0
20200624,SD,6419,68658,,81,629,,,,,5554,B,6/23/2020 18:00,84,,,,,,,46,66,75077,1091,1,5
20200624,TN,37235,681069,,696,2386,,,,,24693,B,6/24/2020 15:00,556,718038,43217,674821,36969,535,21,47,932,718304,12885,14,50
20200624,TX,125921,1504337,,4389,,,,,,72898,B,6/24/2020 16:50,2249,1630258,,,,,,48,5551,1630258,32968,29,0
20200624,UT,18784,285954,,245,1256,77,355,,154,10334,A+,6/24/2020 10:46,163,,,,18784,,,49,484,304738,2462,0,30
20200624,VA,59514,517057,319,886,8651,235,,107,,7765,A+,6/23/2020 17:00,1661,574013,,,56956,1559,102,51,520,576571,8194,16,79
20200624,VI,78,2593,35,,,,,,,64,C,6/24/2020 06:51,6,,,,78,6,,78,2,2671,51,0,0
20200624,VT,1184,58676,,13,,,,,,930,B,6/24/2020 00:00,56,,,,1184,56,,50,20,59860,532,0,0
20200624,WA,29386,457673,,234,4067,,,44,,,B,6/23/2020 02:59,1284,,,,29386,1284,,53,516,487059,9855,8,5
20200624,WI,28641,487803,160,239,3299,89,723,,,20121,A+,6/24/2020 16:00,757,,,,25763,757,,55,466,516444,10104,7,31
20200624,WV,2629,154419,,24,,5,,2,,1855,B,6/24/2020 17:00,92,,,,2541,,,54,47,157048,2720,0,0
20200624,WY,1279,28869,,7,109,,,,,966,B,6/24/2020 16:59,20,40154,1164,38989,1016,,,56,25,30148,1409,0,0
20200623,AK,778,92169,,14,,,,1,,502,A,6/23/2020 00:00,12,92947,,,,12,,2,17,92947,2123,0,0
20200623,AL,31097,322941,,680,2521,,737,,430,15974,B,6/23/2020 11:00,864,,,,30670,854,10,1,643,354038,4928,23,50
20200623,AR,16678,247814,,248,1188,,,57,186,11220,A,6/23/2020 14:50,237,,,,16678,,,5,595,264492,8153,10,24
20200623,AS,0,174,,,,,,,,,C,6/1/2020 00:00,0,,,,,,,60,0,174,0,0,0
20200623,AZ,58179,382339,,2136,4255,614,,386,,7746,A+,6/23/2020 00:00,1384,440138,,,57799,1291,93,4,3593,440518,10728,42,0
20200623,CA,183073,3313856,,5065,,1421,,,,,B,6/23/2020 00:00,5580,3496929,,,183073,,,6,5019,3496929,85243,65,0
20200623,CO,30705,257171,,249,5343,,,,,4342,A,6/22/2020 00:00,1438,,,,27959,,,8,166,287876,5104,9,16
20200623,CT,45899,358045,,138,10099,,,,,7842,B,6/23/2020 15:30,4277,401986,,,43941,3414,863,9,117,403944,6392,14,0
20200623,DC,10094,73208,,171,,61,,40,,1182,A+,6/22/2020 00:00,537,,,,,,,11,36,83302,1298,2,0
20200623,DE,10847,86689,,91,,,,,,6554,A,6/22/2020 18:00,504,,,,9792,446,58,10,27,97536,813,0,0
20200623,FL,103503,1537249,1425,,13614,,,,,,A,6/22/2020 23:59,3333,1944730,135955,1805379,103503,3333,,12,3286,1640752,23265,67,207
20200623,GA,67678,663583,,1056,10123,,2174,,,,A,6/23/2020 14:50,2688,731261,61843,669418,67678,,,13,1750,731261,23235,40,170
20200623,GU,225,10426,,0,,0,,0,,174,A,6/23/2020 08:00,5,10445,217,10228,217,,,66,1,10651,247,0,0
20200623,HI,816,68524,,,99,,,,,669,D,6/22/2020 18:00,17,80394,,,,,,15,2,69340,629,0,2
20200623,IA,26373,238330,,163,,47,,26,,16579,A+,6/23/2020 00:00,688,,,,26373,,,19,322,264703,6071,2,0
20200623,ID,4254,71910,,34,293,11,102,,,3405,A,6/23/2020 00:00,89,75730,,,3820,69,20,16,248,76164,3196,0,10
20200623,IL,138825,1261685,,1648,,424,,236,,,A,6/23/2020 00:00,6911,1399510,,,137825,6707,204,17,601,1400510,20507,36,0
20200623,IN,42871,383505,,736,6853,297,1447,110,,32152,A+,6/22/2020 23:59,2569,,,,,2377,192,18,238,426376,7460,16,34
20200623,KS,12465,142548,,,1056,,342,,149,722,A,6/22/2020 10:00,259,,,,,,,20,0,155013,0,0,0
20200623,KY,14141,317153,,376,2556,70,988,,,3591,B,6/23/2020 00:00,537,,,,13736,533,4,21,302,331294,9262,11,24
20200623,LA,51595,584344,,646,,,,83,,39792,B,6/23/2020 13:00,3134,,,,,3021,113,22,1356,635939,17875,17,0
20200623,MA,107439,680203,,953,11157,181,,112,,91404,A+,6/23/2020 10:00,7890,985711,,,102651,7710,180,25,229,787642,7579,16,63
20200623,MD,65007,418528,,561,10611,212,,,,4797,A,6/23/2020 10:00,3092,583091,,,65007,2963,129,24,404,483535,8810,18,39
20200623,ME,2994,78713,,24,339,12,,6,,2443,B,6/23/2020 12:30,102,81707,3645,77942,2655,101,1,23,23,81707,703,0,3
20200623,MI,68197,860471,,557,,209,,99,,49290,A+,6/23/2020 00:00,6109,945209,84738,860471,61630,5864,245,26,240,928668,10651,12,0
20200623,MN,33469,486576,,339,3860,158,1191,,,29399,A,6/22/2020 17:00,1425,520045,,,33469,1393,32,27,242,520045,6908,9,30
20200623,MO,18143,299231,,595,,,,66,,,B,6/22/2020 15:00,961,382610,21737,360303,18143,,,29,0,317374,0,0,0
20200623,MP,30,8187,,,,,,,,19,D,6/22/2020 21:40,2,8217,,,30,2,,69,0,8217,48,0,0
20200623,MS,22898,230962,,664,2915,151,,88,,17242,A,6/22/2020 19:00,989,253098,,,22745,972,17,28,611,253860,611,11,34
20200623,MT,743,73180,,15,91,,,,,566,C,6/23/2020 00:00,21,,,,743,,,30,3,73923,2618,0,1
20200623,NC,54453,719375,,915,,,,,,36921,A,6/23/2020 11:55,1251,,,,54453,1251,,37,848,773828,16483,28,0
20200623,ND,3320,94233,,28,218,,,,,3008,D,6/23/2020 00:00,73,158524,,,3320,67,6,38,7,97553,100,1,0
20200623,NE,17957,140685,,135,1234,,,,,11980,D,6/22/2020 20:25,249,,,,17957,,,31,147,158642,2134,5,22
20200623,NH,5558,103318,,54,558,,160,,,4290,B,6/22/2020 09:00,339,,,,5558,,,33,14,108876,14,0,5
20200623,NJ,169734,1113717,,1092,19512,307,,216,,29517,A+,6/23/2020 13:00,12949,,,,169734,12949,,34,319,1283451,16052,54,111
20200623,NM,10694,287382,,139,1754,,,,,4742,C,6/22/2020 17:54,469,,,,10694,,,35,129,298076,4645,0,8
20200623,NV,13997,234529,,389,,100,,50,,658,A+,6/23/2020 11:30,492,285790,,,13997,,,32,462,248526,4461,0,0
20200623,NY,389085,3111723,,1104,89995,302,,228,,69710,A,6/22/2020 23:59,24766,,,,389085,,,36,597,3500808,48709,27,0
20200623,OH,46127,624310,,570,7379,205,1876,126,,,B,6/23/2020 14:00,2735,,,,42767,2497,238,39,590,670437,10836,31,87
20200623,OK,11028,284029,,265,1288,111,,,,7888,A+,6/23/2020 00:00,371,296988,12295,284029,11028,,,40,295,295057,12399,2,20
20200623,OR,7274,203438,,184,983,58,,28,,2604,A+,6/23/2020 03:01,192,,,,7018,,,41,191,210712,4084,0,14
20200623,PA,82696,596407,,738,,,,151,,64502,A+,6/23/2020 00:00,6464,,,,80347,,,42,510,679103,11255,38,0
